project,pr_name,build_id,num_changed_files,num_addition,num_deletion,num_changed_line
kafka,PR-11905,2,2,2,2,4
kafka,PR-11893,4,12,707,221,928
kafka,PR-11893,5,12,727,220,947
kafka,PR-11908,2,4,35,14,49
kafka,PR-11786,3,2,12,5,17
kafka,PR-11893,6,12,727,220,947
kafka,PR-11915,1,1,1,1,2
kafka,PR-11908,3,5,39,16,55
kafka,PR-11910,2,3,217,120,337
kafka,PR-11822,7,31,7044,16,7060
kafka,PR-11908,4,5,50,16,66
kafka,PR-11822,8,31,7047,16,7063
kafka,PR-11916,1,2,8,5,13
kafka,PR-11912,3,4,19,8,27
kafka,PR-11916,2,3,12,19,31
kafka,PR-11912,4,4,24,10,34
kafka,PR-11912,5,4,24,10,34
kafka,PR-11908,5,5,49,16,65
kafka,PR-11908,6,5,54,16,70
kafka,PR-11893,7,12,754,231,985
kafka,PR-11908,7,5,56,17,73
kafka,PR-11792,4,4,225,140,365
kafka,PR-11918,1,4,14,2,16
kafka,PR-11821,17,3,170,38,208
kafka,PR-11879,2,1,0,1,1
kafka,PR-11879,3,1,0,1,1
kafka,PR-11919,1,1,2,7,9
kafka,PR-11920,1,1,0,1,1
kafka,PR-11920,2,2,9,7,16
kafka,PR-11888,3,2,39,1,40
kafka,PR-11898,4,2,21,9,30
kafka,PR-11898,5,2,21,8,29
kafka,PR-11822,9,32,7085,16,7101
kafka,PR-11921,1,1,9,9,18
kafka,PR-11796,10,71,1287,198,1485
kafka,PR-11922,1,1,1,1,2
kafka,PR-11923,1,4,43,2,45
kafka,PR-11924,1,1,2,2,4
kafka,PR-11900,2,1,1,1,2
kafka,PR-11900,4,3,55,1,56
kafka,PR-11908,8,6,57,17,74
kafka,PR-11925,1,8,15,11,26
kafka,PR-11912,6,5,90,10,100
kafka,PR-11912,7,5,90,10,100
kafka,PR-11926,1,6,78,43,121
kafka,PR-11923,2,4,50,2,52
kafka,PR-11892,3,2,112,0,112
kafka,PR-11920,3,2,9,7,16
kafka,PR-11927,1,1,0,2,2
kafka,PR-11928,1,2,305,1,306
kafka,PR-11929,1,1,18,0,18
kafka,PR-11922,2,2,4,4,8
kafka,PR-11927,2,1,0,2,2
kafka,PR-11930,1,1,4,4,8
kafka,PR-11922,3,2,4,4,8
kafka,PR-11929,2,1,15,0,15
kafka,PR-11931,1,1,31,30,61
kafka,PR-11927,3,1,0,2,2
kafka,PR-10967,2,2,6,2,8
kafka,PR-11932,1,2,4,0,4
kafka,PR-11933,1,5,34,1,35
kafka,PR-11933,2,5,30,1,31
kafka,PR-11920,4,2,9,7,16
kafka,PR-11933,3,6,38,1,39
kafka,PR-11935,1,3,2,70,72
kafka,PR-11936,1,2,13,2,15
kafka,PR-11933,4,6,38,1,39
kafka,PR-11927,4,1,0,2,2
kafka,PR-11920,5,2,10,8,18
kafka,PR-11937,1,1,20,18,38
kafka,PR-11920,6,2,13,10,23
kafka,PR-11927,5,1,0,2,2
kafka,PR-11935,2,3,2,70,72
kafka,PR-7898,33,90,2331,1538,3869
kafka,PR-11927,6,1,0,2,2
kafka,PR-11920,7,2,13,10,23
kafka,PR-11938,1,1,8,2,10
kafka,PR-11939,1,1,2,0,2
kafka,PR-11933,5,6,38,1,39
kafka,PR-11939,2,1,4,0,4
kafka,PR-11933,6,6,39,1,40
kafka,PR-11926,5,12,250,57,307
kafka,PR-11908,9,6,57,17,74
kafka,PR-11939,3,1,4,0,4
kafka,PR-11940,1,1,4,2,6
kafka,PR-11908,10,6,58,17,75
kafka,PR-11940,2,2,7,2,9
kafka,PR-11942,1,1,6,1,7
kafka,PR-11805,4,5,40,7,47
kafka,PR-11942,2,1,6,1,7
kafka,PR-11936,2,2,14,2,16
kafka,PR-11943,1,2,23,21,44
kafka,PR-11927,7,1,0,2,2
kafka,PR-11942,3,1,6,1,7
kafka,PR-11944,1,1,3,0,3
kafka,PR-11822,13,35,7626,56,7682
kafka,PR-11805,5,5,40,7,47
kafka,PR-11945,1,12,207,52,259
kafka,PR-11927,8,1,0,2,2
kafka,PR-11946,1,2,28,1,29
kafka,PR-11941,2,22,857,186,1043
kafka,PR-11792,5,4,272,195,467
kafka,PR-11942,4,2,58,8,66
kafka,PR-11760,7,4,251,67,318
kafka,PR-11936,3,2,16,1,17
kafka,PR-11760,8,4,301,67,368
kafka,PR-11947,1,1,4,2,6
kafka,PR-11936,4,2,16,1,17
kafka,PR-11842,8,2,67,4,71
kafka,PR-11822,14,35,7628,60,7688
kafka,PR-11927,9,1,0,2,2
kafka,PR-11948,1,1,5,3,8
kafka,PR-11949,1,1,2,5,7
kafka,PR-11936,5,2,16,1,17
kafka,PR-11945,2,11,497,60,557
kafka,PR-11942,5,3,13,5,18
kafka,PR-11948,2,1,4,2,6
kafka,PR-11927,10,1,0,2,2
kafka,PR-10738,13,35,451,115,566
kafka,PR-11942,6,2,67,2,69
kafka,PR-11950,1,3,96,17,113
kafka,PR-11927,11,1,0,2,2
kafka,PR-11858,4,9,228,0,228
kafka,PR-11942,7,2,70,9,79
kafka,PR-11908,11,7,64,20,84
kafka,PR-11952,1,3,129,10,139
kafka,PR-11950,2,3,96,17,113
kafka,PR-11951,1,6,38,14,52
kafka,PR-9770,2,18,2402,19,2421
kafka,PR-11953,1,2,93,4,97
kafka,PR-9770,3,19,2406,19,2425
kafka,PR-11953,2,2,97,4,101
kafka,PR-11951,2,6,38,14,52
kafka,PR-11951,3,8,65,30,95
kafka,PR-9770,4,21,2433,35,2468
kafka,PR-11917,2,14,1773,337,2110
kafka,PR-11954,1,1,1,1,2
kafka,PR-11951,4,8,77,42,119
kafka,PR-9770,5,20,2441,47,2488
kafka,PR-11942,8,2,70,9,79
kafka,PR-11942,9,2,71,9,80
kafka,PR-9770,6,25,2452,54,2506
kafka,PR-11760,9,4,303,67,370
kafka,PR-9770,8,26,2453,54,2507
kafka,PR-11951,6,7,62,39,101
kafka,PR-11942,10,2,74,9,83
kafka,PR-11942,11,2,75,9,84
kafka,PR-9770,11,24,2434,51,2485
kafka,PR-11951,7,7,62,39,101
kafka,PR-11923,3,4,60,2,62
kafka,PR-11945,4,15,722,67,789
kafka,PR-11955,1,2,69,1,70
kafka,PR-11956,1,3,6,5,11
kafka,PR-9770,12,24,2434,51,2485
kafka,PR-11942,12,2,75,9,84
kafka,PR-11743,4,4,60,59,119
kafka,PR-11957,1,9,157,157,314
kafka,PR-11923,4,4,60,2,62
kafka,PR-11953,3,3,119,10,129
kafka,PR-11743,5,4,67,61,128
kafka,PR-11957,2,10,164,163,327
kafka,PR-11958,1,1,5,3,8
kafka,PR-11941,3,22,907,193,1100
kafka,PR-11951,8,7,62,39,101
kafka,PR-11829,5,12,878,99,977
kafka,PR-9500,2,12,2455,7,2462
kafka,PR-11953,4,3,111,10,121
kafka,PR-9500,3,14,2455,397,2852
kafka,PR-11941,4,22,907,193,1100
kafka,PR-11953,5,3,116,10,126
kafka,PR-9500,4,24,5175,397,5572
kafka,PR-11743,7,4,68,61,129
kafka,PR-11960,1,1,2,0,2
kafka,PR-11961,1,4,6,25,31
kafka,PR-9500,5,24,5175,397,5572
kafka,PR-11962,1,1,2,1,3
kafka,PR-11953,6,3,128,7,135
kafka,PR-11963,1,1,4,2,6
kafka,PR-11211,9,14,390,204,594
kafka,PR-11936,6,2,13,2,15
kafka,PR-11923,5,4,60,2,62
kafka,PR-9500,6,24,5175,397,5572
kafka,PR-11956,2,4,8,5,13
kafka,PR-11965,1,2,59,2,61
kafka,PR-11936,7,2,13,2,15
kafka,PR-11967,1,1,1,1,2
kafka,PR-11966,2,5,176,49,225
kafka,PR-11968,1,1,5,0,5
kafka,PR-11829,6,12,878,99,977
kafka,PR-11966,3,5,180,49,229
kafka,PR-11966,4,5,180,49,229
kafka,PR-11959,3,7,85,54,139
kafka,PR-11969,1,22,576,373,949
kafka,PR-11950,3,3,96,17,113
kafka,PR-11908,12,7,69,20,89
kafka,PR-11959,4,8,110,54,164
kafka,PR-11908,13,7,73,20,93
kafka,PR-11959,5,8,108,54,162
kafka,PR-11908,14,6,57,17,74
kafka,PR-11962,2,1,2,1,3
kafka,PR-11959,6,9,114,113,227
kafka,PR-11963,2,1,5,2,7
kafka,PR-11959,7,9,114,113,227
kafka,PR-11743,8,4,9,6,15
kafka,PR-11953,7,3,128,7,135
kafka,PR-11971,1,5,97,24,121
kafka,PR-11967,2,1,1,1,2
kafka,PR-11963,3,1,6,2,8
kafka,PR-11962,3,2,3,2,5
kafka,PR-11953,8,3,140,7,147
kafka,PR-11743,9,4,9,6,15
kafka,PR-11971,2,5,97,24,121
kafka,PR-11962,4,2,3,2,5
kafka,PR-11743,10,4,9,6,15
kafka,PR-11972,1,2,2,2,4
kafka,PR-11963,4,1,6,2,8
kafka,PR-11953,9,3,140,7,147
kafka,PR-11928,2,2,305,1,306
kafka,PR-11973,1,1,1,1,2
kafka,PR-11965,2,2,59,2,61
kafka,PR-11953,10,3,144,8,152
kafka,PR-11928,3,2,305,1,306
kafka,PR-11936,8,2,13,2,15
kafka,PR-11970,3,38,420,117,537
kafka,PR-11953,11,3,144,8,152
kafka,PR-11829,7,12,842,99,941
kafka,PR-11971,3,5,108,27,135
kafka,PR-11974,1,1,531,605,1136
kafka,PR-11953,12,3,147,9,156
kafka,PR-11941,5,22,899,193,1092
kafka,PR-11965,3,3,98,2,100
kafka,PR-11972,2,2,2,2,4
kafka,PR-11965,4,3,98,2,100
kafka,PR-11935,3,3,2,70,72
kafka,PR-11935,4,3,2,70,72
kafka,PR-11896,2,22,2089,341,2430
kafka,PR-11971,4,5,101,25,126
kafka,PR-11953,13,3,145,9,154
kafka,PR-11975,1,1,3,3,6
kafka,PR-11976,1,1,2,2,4
kafka,PR-11977,1,1,8,0,8
kafka,PR-11965,5,3,70,4,74
kafka,PR-11971,5,5,101,25,126
kafka,PR-11965,6,3,70,4,74
kafka,PR-11953,14,3,145,9,154
kafka,PR-11935,5,3,2,70,72
kafka,PR-11945,5,15,721,80,801
kafka,PR-11978,1,1,3,1,4
kafka,PR-11979,1,2,5,15,20
kafka,PR-11955,2,2,69,1,70
kafka,PR-11965,7,3,70,4,74
kafka,PR-11829,8,12,842,99,941
kafka,PR-11917,3,14,1773,337,2110
kafka,PR-11896,3,22,2089,341,2430
kafka,PR-11980,1,2,305,1,306
kafka,PR-11969,2,23,727,405,1132
kafka,PR-11935,6,3,2,70,72
kafka,PR-11981,1,2,12,6,18
kafka,PR-11978,2,1,2,1,3
kafka,PR-11910,4,5,246,122,368
kafka,PR-11979,2,2,5,15,20
kafka,PR-9500,7,24,5175,397,5572
kafka,PR-9500,8,12,4680,126,4806
kafka,PR-11910,5,5,246,122,368
kafka,PR-11982,1,1,14,10,24
kafka,PR-11983,1,3,730,863,1593
kafka,PR-11984,1,4,9,9,18
kafka,PR-11896,4,10,1247,242,1489
kafka,PR-9500,9,12,4680,126,4806
kafka,PR-11910,7,5,246,122,368
kafka,PR-9500,10,12,4698,126,4824
kafka,PR-11986,1,29,222,134,356
kafka,PR-11985,3,3,11,4,15
kafka,PR-11987,1,1,1,1,2
kafka,PR-11988,1,1,1,1,2
kafka,PR-11985,4,5,23,5,28
kafka,PR-11985,5,5,36,5,41
kafka,PR-11991,1,2,63,2,65
kafka,PR-11992,1,1,1,1,2
kafka,PR-11993,4,49,1389,309,1698
kafka,PR-11965,8,3,70,4,74
kafka,PR-11991,2,2,63,2,65
kafka,PR-11965,9,3,70,4,74
kafka,PR-11965,10,3,68,3,71
kafka,PR-11984,2,4,9,9,18
kafka,PR-11994,1,1,3,0,3
kafka,PR-11390,49,46,2535,262,2797
kafka,PR-11974,2,1,575,652,1227
kafka,PR-11993,6,49,1563,354,1917
kafka,PR-11995,1,3,333,9,342
kafka,PR-11996,1,1,4,0,4
kafka,PR-11991,3,2,70,2,72
kafka,PR-11390,50,46,2532,262,2794
kafka,PR-11974,3,1,574,652,1226
kafka,PR-11983,2,3,769,905,1674
kafka,PR-11984,3,4,9,9,18
kafka,PR-11974,4,1,618,683,1301
kafka,PR-11896,5,12,1829,241,2070
kafka,PR-11997,1,1,1,1,2
kafka,PR-11998,1,2,11,3,14
kafka,PR-11999,1,2,11,9,20
kafka,PR-11980,2,2,305,1,306
kafka,PR-11998,2,2,11,3,14
kafka,PR-11997,2,1,1,1,2
kafka,PR-11842,10,2,67,4,71
kafka,PR-12000,1,5,15,15,30
kafka,PR-11432,3,42,291,153,444
kafka,PR-12001,1,1,16,0,16
kafka,PR-12000,2,5,17,13,30
kafka,PR-12002,1,2,3,3,6
kafka,PR-11984,4,4,9,9,18
kafka,PR-12003,1,1,115,47,162
kafka,PR-12004,1,2,23,21,44
kafka,PR-11998,3,2,11,3,14
kafka,PR-11998,4,2,11,3,14
kafka,PR-12005,3,14,1022,742,1764
kafka,PR-12006,1,1,1,1,2
kafka,PR-12007,1,2,3,3,6
kafka,PR-11955,3,2,69,1,70
kafka,PR-12007,2,2,3,3,6
kafka,PR-12008,1,2,12,10,22
kafka,PR-12007,3,2,3,3,6
kafka,PR-12009,1,2,3,3,6
kafka,PR-12010,1,24,320,9,329
kafka,PR-12007,4,2,3,3,6
kafka,PR-12011,1,1,12,2,14
kafka,PR-12010,2,24,324,13,337
kafka,PR-12012,1,1,12,2,14
kafka,PR-12013,2,5,14,15,29
kafka,PR-12014,1,1,2,2,4
kafka,PR-12013,3,5,14,15,29
kafka,PR-12006,2,1,1,1,2
kafka,PR-12015,1,1,17,13,30
kafka,PR-12016,1,1,11,6,17
kafka,PR-12010,3,24,320,13,333
kafka,PR-12017,1,3,158,5,163
kafka,PR-12017,2,2,30,3,33
kafka,PR-11983,3,3,312,383,695
kafka,PR-12018,1,2,5,6,11
kafka,PR-12019,1,8,1144,942,2086
kafka,PR-11986,2,30,313,188,501
kafka,PR-12020,1,4,411,10,421
kafka,PR-12017,3,2,30,3,33
kafka,PR-11986,3,30,314,190,504
kafka,PR-12013,4,5,14,15,29
kafka,PR-12021,1,1,9,9,18
kafka,PR-12020,2,4,409,10,419
kafka,PR-12022,1,1,0,8,8
kafka,PR-12012,2,1,12,2,14
kafka,PR-12012,3,1,12,2,14
kafka,PR-12013,5,5,14,15,29
kafka,PR-12024,1,4,344,291,635
kafka,PR-11644,3,2,24,10,34
kafka,PR-11993,7,49,1563,354,1917
kafka,PR-12025,1,1,3,1,4
kafka,PR-12023,4,7,839,1122,1961
kafka,PR-12026,1,1,1,1,2
kafka,PR-12019,2,8,1273,975,2248
kafka,PR-12022,2,1,0,8,8
kafka,PR-12027,1,1,1,1,2
kafka,PR-12013,6,5,14,15,29
kafka,PR-12028,1,1,2,2,4
kafka,PR-12029,1,4,12,10,22
kafka,PR-12013,7,5,14,15,29
kafka,PR-12030,1,11,2227,45,2272
kafka,PR-11896,6,12,1829,241,2070
kafka,PR-11917,4,14,1773,337,2110
kafka,PR-12031,1,5,341,69,410
kafka,PR-12020,3,4,409,10,419
kafka,PR-12031,2,5,341,69,410
kafka,PR-11993,8,51,1959,354,2313
kafka,PR-11896,8,22,4111,296,4407
kafka,PR-12032,1,2,289,59,348
kafka,PR-12033,1,22,886,372,1258
kafka,PR-12031,3,5,343,69,412
kafka,PR-11644,4,2,24,10,34
kafka,PR-12028,2,1,2,2,4
kafka,PR-12027,2,2,15,8,23
kafka,PR-12027,3,2,15,8,23
kafka,PR-12013,8,5,11,12,23
kafka,PR-12019,3,8,1273,975,2248
kafka,PR-12034,1,15,309,91,400
kafka,PR-12013,9,5,11,12,23
kafka,PR-12035,1,2,196,0,196
kafka,PR-12013,10,5,11,12,23
kafka,PR-12018,2,2,5,6,11
kafka,PR-12033,2,24,909,382,1291
kafka,PR-12030,2,11,2230,44,2274
kafka,PR-11916,3,3,12,19,31
kafka,PR-12005,4,14,1001,721,1722
kafka,PR-11917,5,14,1773,337,2110
kafka,PR-12031,4,5,347,69,416
kafka,PR-11896,11,22,4134,295,4429
kafka,PR-12038,1,1,0,1,1
kafka,PR-12039,1,43,101,83,184
kafka,PR-12005,5,14,1087,784,1871
kafka,PR-11985,6,5,24,5,29
kafka,PR-12040,1,1,8,0,8
kafka,PR-12019,4,8,1273,975,2248
kafka,PR-11896,12,22,4133,295,4428
kafka,PR-11914,2,2,3,3,6
kafka,PR-11773,7,6,235,13,248
kafka,PR-12041,1,1,7,2,9
kafka,PR-12010,4,24,319,14,333
kafka,PR-12029,2,5,72,53,125
kafka,PR-12042,1,1,2,1,3
kafka,PR-12043,1,2,26,13,39
kafka,PR-12018,3,2,5,6,11
kafka,PR-12013,11,5,11,12,23
kafka,PR-12045,1,12,282,95,377
kafka,PR-12046,1,22,213,27,240
kafka,PR-12038,2,1,1,2,3
kafka,PR-10967,3,2,6,2,8
kafka,PR-12036,3,48,910,838,1748
kafka,PR-12036,4,49,1010,838,1848
kafka,PR-11775,8,11,597,37,634
kafka,PR-12047,1,1,3,0,3
kafka,PR-12024,2,4,344,294,638
kafka,PR-12024,3,4,289,221,510
kafka,PR-12013,12,5,11,12,23
kafka,PR-12048,1,1,1,1,2
kafka,PR-11478,10,6,103,13,116
kafka,PR-12013,13,5,11,12,23
kafka,PR-12036,6,50,1027,865,1892
kafka,PR-12049,1,17,1568,313,1881
kafka,PR-11945,6,15,455,66,521
kafka,PR-12050,1,46,881,123,1004
kafka,PR-12030,3,11,2230,44,2274
kafka,PR-11945,7,15,458,67,525
kafka,PR-12052,1,1,1,0,1
kafka,PR-12024,4,4,289,221,510
kafka,PR-12053,1,2,19,4,23
kafka,PR-12054,1,1,1,1,2
kafka,PR-12055,1,2,44,1,45
kafka,PR-12024,5,4,289,221,510
kafka,PR-12056,1,1,1,1,2
kafka,PR-12054,2,1,1,1,2
kafka,PR-12057,1,1,1,1,2
kafka,PR-12058,1,40,128,132,260
kafka,PR-12050,2,43,889,118,1007
kafka,PR-12033,4,34,1189,485,1674
kafka,PR-12029,3,5,111,62,173
kafka,PR-12030,7,11,2262,43,2305
kafka,PR-11896,13,22,4167,294,4461
kafka,PR-12033,5,34,1190,486,1676
kafka,PR-12038,3,1,1,3,4
kafka,PR-12059,1,1,6,0,6
kafka,PR-12060,1,1,3,0,3
kafka,PR-12061,1,1,1,1,2
kafka,PR-12010,5,23,288,13,301
kafka,PR-12050,5,44,889,119,1008
kafka,PR-12003,2,1,115,47,162
kafka,PR-11681,5,3,18,9,27
kafka,PR-12063,1,5,168,32,200
kafka,PR-12064,1,1,4,5,9
kafka,PR-12010,6,23,293,13,306
kafka,PR-12063,2,5,152,31,183
kafka,PR-11681,6,3,19,13,32
kafka,PR-12065,1,2,209,20,229
kafka,PR-11919,2,1,7,2,9
kafka,PR-12000,3,3,3,3,6
kafka,PR-12065,2,3,211,22,233
kafka,PR-12063,3,5,162,32,194
kafka,PR-12060,2,1,5,2,7
kafka,PR-11993,11,51,2037,376,2413
kafka,PR-12068,1,1,28,28,56
kafka,PR-11951,10,9,214,49,263
kafka,PR-12065,3,3,211,22,233
kafka,PR-12058,2,40,126,130,256
kafka,PR-12063,4,5,162,32,194
kafka,PR-12050,7,45,892,122,1014
kafka,PR-12004,3,2,24,22,46
kafka,PR-12058,3,39,121,125,246
kafka,PR-12071,2,35,197,192,389
kafka,PR-12050,9,45,892,122,1014
kafka,PR-12010,9,20,272,10,282
kafka,PR-12010,10,20,205,10,215
kafka,PR-12050,13,46,894,122,1016
kafka,PR-12073,2,4,26,0,26
kafka,PR-12074,1,1,9,8,17
kafka,PR-12064,4,3,15,7,22
kafka,PR-12050,14,46,894,122,1016
kafka,PR-12075,1,4,48,7,55
kafka,PR-12069,1,1,2,2,4
kafka,PR-12076,1,1,2,2,4
kafka,PR-12077,1,2,11,3,14
kafka,PR-12078,1,1,3,3,6
kafka,PR-12016,2,1,11,6,17
kafka,PR-12028,3,1,2,2,4
kafka,PR-12079,1,1,1,1,2
kafka,PR-12066,8,2,75,6,81
kafka,PR-12080,1,2,42,4,46
kafka,PR-12016,3,1,11,6,17
kafka,PR-12081,1,7,701,246,947
kafka,PR-12071,3,35,197,192,389
kafka,PR-12071,4,35,197,192,389
kafka,PR-12050,15,45,893,122,1015
kafka,PR-12071,5,35,200,192,392
kafka,PR-12072,4,57,834,451,1285
kafka,PR-12082,1,12,536,457,993
kafka,PR-11951,11,8,152,32,184
kafka,PR-12010,11,22,309,10,319
kafka,PR-12072,5,57,1148,449,1597
kafka,PR-12071,6,35,214,206,420
kafka,PR-12084,1,4,94,18,112
kafka,PR-10738,15,35,451,115,566
kafka,PR-12010,12,22,309,10,319
kafka,PR-12050,16,45,893,122,1015
kafka,PR-12012,4,2,20,3,23
kafka,PR-12085,1,39,1247,468,1715
kafka,PR-12086,1,1,1,1,2
kafka,PR-12072,6,60,1317,449,1766
kafka,PR-12012,5,2,19,2,21
kafka,PR-12064,5,3,15,7,22
kafka,PR-11732,3,2,255,169,424
kafka,PR-12082,2,12,538,460,998
kafka,PR-12064,6,3,15,7,22
kafka,PR-12064,7,3,15,7,22
kafka,PR-12064,8,3,15,7,22
kafka,PR-12089,1,25,121,119,240
kafka,PR-12032,2,2,286,59,345
kafka,PR-11951,12,8,152,32,184
kafka,PR-12029,4,5,114,61,175
kafka,PR-12081,2,7,655,247,902
kafka,PR-12090,1,1,2,2,4
kafka,PR-12087,2,1,169,0,169
kafka,PR-12091,1,1,2,2,4
kafka,PR-12089,2,25,152,150,302
kafka,PR-12032,3,2,285,59,344
kafka,PR-12070,1,2,9,18,27
kafka,PR-12077,2,2,11,3,14
kafka,PR-12070,2,2,10,17,27
kafka,PR-12092,2,2,75,6,81
kafka,PR-12090,2,2,10,10,20
kafka,PR-12092,3,1,19,7,26
kafka,PR-12093,1,9,201,19,220
kafka,PR-12091,2,1,2,2,4
kafka,PR-12053,2,2,14,4,18
kafka,PR-12053,3,2,13,7,20
kafka,PR-12087,3,1,177,0,177
kafka,PR-11211,11,14,410,206,616
kafka,PR-11211,12,15,514,250,764
kafka,PR-11983,4,3,324,383,707
kafka,PR-12072,8,72,1382,507,1889
kafka,PR-12064,9,3,15,7,22
kafka,PR-12089,3,26,153,151,304
kafka,PR-12072,9,73,1385,1294,2679
kafka,PR-11732,4,2,15,10,25
kafka,PR-12064,10,3,15,7,22
kafka,PR-11732,5,1,12,8,20
kafka,PR-12094,1,4,8,8,16
kafka,PR-12072,10,73,1385,1294,2679
kafka,PR-12072,11,73,1395,1294,2689
kafka,PR-11438,2,1,11,5,16
kafka,PR-12065,4,3,212,15,227
kafka,PR-12095,1,2,64,0,64
kafka,PR-10738,16,35,470,125,595
kafka,PR-12072,12,73,1395,1294,2689
kafka,PR-12096,1,1,2,5,7
kafka,PR-12097,1,3,154,105,259
kafka,PR-12072,13,73,1414,1294,2708
kafka,PR-12072,14,73,1413,1294,2707
kafka,PR-12098,2,1,30,19,49
kafka,PR-12072,15,73,1375,1294,2669
kafka,PR-12099,1,1,1,1,2
kafka,PR-11896,14,13,1914,259,2173
kafka,PR-12100,1,13,1914,259,2173
kafka,PR-11955,4,2,75,1,76
kafka,PR-12101,1,1,1,1,2
kafka,PR-12038,4,1,1,3,4
kafka,PR-12072,16,73,1372,1294,2666
kafka,PR-12102,1,1,3,2,5
kafka,PR-12098,3,2,31,20,51
kafka,PR-12098,4,2,31,20,51
kafka,PR-12096,2,1,8,5,13
kafka,PR-12029,6,5,135,61,196
kafka,PR-12098,5,2,34,22,56
kafka,PR-12103,2,4,86,38,124
kafka,PR-12104,1,1,9,3,12
kafka,PR-11955,5,2,75,1,76
kafka,PR-12096,3,1,8,5,13
kafka,PR-12029,7,5,134,65,199
kafka,PR-12097,2,3,160,108,268
kafka,PR-11983,5,8,486,397,883
kafka,PR-12106,1,8,67,20,87
kafka,PR-12005,6,17,1395,1011,2406
kafka,PR-12072,17,73,1391,1299,2690
kafka,PR-7898,34,91,2393,1544,3937
kafka,PR-12029,8,5,131,65,196
kafka,PR-12029,9,5,118,57,175
kafka,PR-12005,7,17,1419,1011,2430
kafka,PR-12107,1,1,2,2,4
kafka,PR-12072,18,73,1381,1299,2680
kafka,PR-12108,1,3,60,21,81
kafka,PR-12067,4,9,99,16,115
kafka,PR-12109,1,3,83,16,99
kafka,PR-12110,1,2,395,247,642
kafka,PR-12056,2,1,1,2,3
kafka,PR-12111,1,1,0,1,1
kafka,PR-12110,2,2,409,254,663
kafka,PR-12109,2,3,98,18,116
kafka,PR-12112,1,1,5,2,7
kafka,PR-11889,2,13,89,12,101
kafka,PR-12110,3,2,408,254,662
kafka,PR-12109,3,3,98,18,116
kafka,PR-12104,2,9,131,35,166
kafka,PR-12104,3,1,9,3,12
kafka,PR-12113,1,5,19,19,38
kafka,PR-11916,4,5,14,21,35
kafka,PR-12045,2,5,215,79,294
kafka,PR-12114,1,1,5,1,6
kafka,PR-12072,19,74,1407,1299,2706
kafka,PR-12072,20,74,1407,1299,2706
kafka,PR-12045,3,5,212,78,290
kafka,PR-12114,2,1,7,1,8
kafka,PR-12106,2,8,129,38,167
kafka,PR-12106,3,8,149,38,187
kafka,PR-12100,2,13,1914,259,2173
kafka,PR-11896,15,13,1914,259,2173
kafka,PR-12115,1,1,4,1,5
kafka,PR-12100,3,13,1914,259,2173
kafka,PR-11896,16,13,1914,259,2173
kafka,PR-11983,6,10,563,479,1042
kafka,PR-12106,4,8,134,43,177
kafka,PR-12062,3,23,409,569,978
kafka,PR-12116,1,3,42,118,160
kafka,PR-12106,5,8,132,43,175
kafka,PR-12117,1,1,7,1,8
kafka,PR-11983,7,11,572,479,1051
kafka,PR-12118,1,1,1,1,2
kafka,PR-12106,6,8,139,44,183
kafka,PR-11874,2,2,6,5,11
kafka,PR-12119,1,1,1,1,2
kafka,PR-12116,2,4,42,120,162
kafka,PR-12108,2,3,60,21,81
kafka,PR-12109,4,3,97,18,115
kafka,PR-11874,3,2,7,6,13
kafka,PR-12010,13,21,255,9,264
kafka,PR-12110,4,2,464,259,723
kafka,PR-12106,7,8,139,44,183
kafka,PR-12108,3,3,111,28,139
kafka,PR-12062,4,23,403,560,963
kafka,PR-12062,5,23,403,560,963
kafka,PR-12110,5,2,476,262,738
kafka,PR-12104,4,1,10,3,13
kafka,PR-11211,13,15,514,250,764
kafka,PR-12121,1,3,109,6,115
kafka,PR-12123,1,45,893,122,1015
kafka,PR-12049,6,27,1569,360,1929
kafka,PR-12049,7,27,1571,360,1931
kafka,PR-12108,4,4,153,26,179
kafka,PR-9500,12,6,1470,0,1470
kafka,PR-12085,2,4,388,78,466
kafka,PR-12125,1,4,88,2,90
kafka,PR-12085,3,4,505,79,584
kafka,PR-12122,3,8,313,132,445
kafka,PR-12108,5,5,155,30,185
kafka,PR-12050,17,52,1222,174,1396
kafka,PR-12127,1,21,1757,285,2042
kafka,PR-12005,9,17,1411,1011,2422
kafka,PR-12128,1,6,804,6,810
kafka,PR-12112,2,2,32,6,38
kafka,PR-12129,1,1,2,2,4
kafka,PR-12122,4,8,344,139,483
kafka,PR-12010,14,22,251,10,261
kafka,PR-12130,1,1,1,1,2
kafka,PR-12131,1,2,24,15,39
kafka,PR-12010,15,22,246,10,256
kafka,PR-12108,6,8,168,26,194
kafka,PR-12132,1,1,1,1,2
kafka,PR-12133,1,1,1,1,2
kafka,PR-12134,1,1,1,1,2
kafka,PR-11735,2,2,28,4,32
kafka,PR-12135,1,14,3143,787,3930
kafka,PR-11735,3,1,1,1,2
kafka,PR-12135,2,15,3165,818,3983
kafka,PR-12121,2,3,109,6,115
kafka,PR-10738,17,35,470,125,595
kafka,PR-11983,8,8,515,453,968
kafka,PR-11775,9,7,366,27,393
kafka,PR-12136,1,2,99,22,121
kafka,PR-12136,2,2,99,22,121
kafka,PR-12085,4,4,510,79,589
kafka,PR-12138,1,5,94,9,103
kafka,PR-11390,52,48,3020,240,3260
kafka,PR-12139,1,2,22,21,43
