project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hive,PR-3364,master,1,10292.0,1655176663.0,UNSTABLE,9e10fdc4bf358646f63a5b1eb604fcc2eaa349af,89982.81,46348,1,660,2022-06-13,c4f6eb2f91478152c89070a7455df9a1b8980c75,nearest_commit,single,5583024.50898402,82866.129,1287,1,4,46348,1
hive,PR-3362,master,2,11824.0,1655193160.0,UNSTABLE,1f134f959006413f33df6c50a66282599906744a,107251.15,46345,2,660,2022-06-14,37e61a7299018027ac7d811a183365a8b509f242,nearest_commit,single,6873834.9750000015,98741.642,1286,2,3,46345,2
hive,PR-3364,master,2,17964.0,1655193946.0,UNSTABLE,1753fbb326809e79876c49f8f6a2d28712f170c0,105906.19,46350,1,660,2022-06-14,37e61a7299018027ac7d811a183365a8b509f242,nearest_commit,single,6848844.142999998,97759.951,1287,1,3,46350,1
hive,PR-3360,master,2,29174.0,1655222778.0,UNSTABLE,107cc47fec0018cc1e180affe6f23ddaff67dfe9,110682.83,46345,5,660,2022-06-14,4ce96653713325570a83704d2e131e284acdfe65,nearest_commit,single,7114001.533000001,102157.384,1286,2,3,46345,5
hive,PR-3247,master,9,13181.0,1655244415.0,UNSTABLE,59582aac90f0f77584594f1a13073651359b6c90,100085.37,46371,4,660,2022-06-14,a63f4b38c4ab9baf5d99f233fd3b49e8e52fb6c6,nearest_commit,single,6298273.737000001,92124.065,1286,2,4,46371,4
hive,PR-3304,master,4,11952.0,1655291147.0,UNSTABLE,34d7f390cc5d8f91c84085f1352ade0690857373,105984.05,46374,1,660,2022-06-15,0b4e466866fe07a160b0e4b0c27d2b3fb7613c45,nearest_commit,single,7086370.47998404,97867.3,1287,1,3,46374,1
hive,PR-3365,master,3,18358.0,1655305243.0,UNSTABLE,d3fbe152aaee1a02e25d89f890c8388cc11e536b,106826.66,46381,1,660,2022-06-15,da96760e83d8a87e1dc5f9d30f7a2ea29307db9d,nearest_commit,single,7007662.985016,98755.189,1288,1,2,46381,1
hive,PR-3377,master,1,15493.0,1655345555.0,UNSTABLE,596c78aa328726a3650da67626a4132bf2e063cf,103648.266,46371,2,660,2022-06-15,0033675057a60d0a05a252854455e2b8835e89cc,nearest_commit,single,6522241.018,95653.238,1285,2,3,46371,2
hive,PR-3362,master,4,8790.0,1655361937.0,UNSTABLE,04ee389b6a9c6070fbf247d1dcbb7bc00ca7537e,101197.695,46378,4,660,2022-06-16,57c9f4834cc6494c2381b630a38e1a3d0d75ce49,nearest_commit,single,6348340.275983999,93241.144,1286,1,3,46378,4
hive,PR-3362,master,5,23621.0,1655379219.0,UNSTABLE,39d5ec453053ff398aca6ba1e5557a9ee470b75d,105820.31,46381,1,660,2022-06-16,67c2d4910ff17c694653eb8bd9c9ed2405cec38b,nearest_commit,single,6781266.075,97551.361,1286,1,2,46381,1
